,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
606,McDaniel College,1,1558.0,Moderately difficult,85.0,3.50,565.0,584.0,57610.0,,,43260.0,,,11430.0,75.0,37412.0,35569.0
607,McKendree University,1,2104.0,Moderately difficult,62.0,3.50,525.5,540.0,43890.0,,,30520.0,,,9920.0,78.0,23855.0,27535.0
608,McMurry University,1,1105.0,Moderately difficult,43.0,3.50,515.0,509.0,41455.0,,,27244.0,,,8602.0,72.0,21967.0,31350.0
609,McNeese State University,0,7033.0,Moderately difficult,43.0,3.47,,,,22607.0,27606.0,,10203.0,15202.0,7524.0,67.0,9856.0,
610,McPherson College,1,673.0,Moderately difficult,27.0,3.20,515.0,583.0,42496.0,,,28951.0,,,8789.0,86.0,25862.0,28615.0
611,Medaille College,1,1803.0,Moderately difficult,54.0,Not reported,,,,,,,,,,48.0,14132.0,
612,Medical University of South Carolina,0,205.0,Very difficult,,Not reported,,,,,,,,,,,,
613,Memphis College of Art,1,,Not reported,,,,,,,,,,,,,,
614,Menlo College,1,777.0,Moderately difficult,41.0,3.20,,,57025.0,,,42800.0,,,14225.0,64.0,27990.0,29943.0
615,Mercer University,1,3372.0,Moderately difficult,73.0,3.86,625.0,633.0,53394.0,,,36894.0,,,12522.0,89.0,37769.0,24748.0
616,Mercy College,1,6611.0,Moderately difficult,79.0,2.99,,,38200.0,,,19042.0,,,14400.0,57.0,15693.0,26317.0
617,Mercy College of Health Sciences,1,771.0,Not reported,,,,,,,,17952.0,,,,,,
618,Mercy College of Ohio,1,1463.0,Moderately difficult,56.0,Not reported,510.0,,,,,15240.0,,,,,,
619,Mercyhurst University,1,2470.0,Moderately difficult,75.0,3.36,,,50950.0,,,38070.0,,,12880.0,49.0,17454.0,24739.0
620,Meredith College,1,1682.0,Moderately difficult,69.0,3.37,537.5,560.0,48106.0,,,37176.0,,,10930.0,77.0,28267.0,34959.0
621,Merrimack College,1,3726.0,Moderately difficult,83.0,3.17,,,58150.0,,,41700.0,,,16450.0,67.0,26288.0,
622,Messiah College,1,2734.0,Moderately difficult,79.0,3.77,595.0,602.0,50380.0,,,36120.0,,,10580.0,75.0,26892.0,39104.0
623,Methodist College,1,,Not reported,,,,,,,,,,,,,,
624,Methodist University,1,2217.0,Moderately difficult,63.0,3.28,,,46511.0,,,33846.0,,,12665.0,72.0,25952.0,32548.0
625,Metropolitan College of New York,1,777.0,Moderately difficult,91.0,2.10,,,,,,19180.0,,,,42.0,13461.0,
626,Metropolitan State University,0,7593.0,Minimally difficult,100.0,Not reported,,,,,,,7879.0,14980.0,,,,
627,Metropolitan State University of Denver,0,19666.0,Minimally difficult,64.0,2.97,500.0,515.0,,,,,7666.0,20847.0,,51.0,7475.0,25805.0
628,Miami University,0,17327.0,Moderately difficult,75.0,3.78,660.0,629.0,,31828.0,50580.0,,14825.0,33577.0,13031.0,59.0,15291.0,28648.0
629,Michigan State University,0,39423.0,Moderately difficult,78.0,3.73,605.0,604.0,,28862.0,54167.0,,14460.0,39765.0,10322.0,62.0,15535.0,31736.0
630,Michigan Technological University,0,5917.0,Moderately difficult,74.0,3.72,635.0,613.0,,29969.0,48049.0,,15646.0,33726.0,10756.0,80.0,16980.0,36502.0
631,Mid-America Christian University,1,869.0,Noncompetitive,,Not reported,,,28612.0,,,17830.0,,,7782.0,75.0,6782.0,
632,MidAmerica Nazarene University,1,1308.0,Minimally difficult,66.0,3.32,535.0,520.0,47412.0,,,30736.0,,,8708.0,76.0,25049.0,33018.0
633,Mid-Atlantic Christian University,1,192.0,Minimally difficult,53.0,3.09,475.0,490.0,32800.0,,,14850.0,,,8600.0,66.0,8414.0,26414.0
634,Middle Tennessee State University,0,19251.0,Moderately difficult,94.0,3.49,560.0,580.0,,24050.0,43208.0,,9206.0,28364.0,9436.0,66.0,11008.0,25774.0
635,Middlebury College,1,2579.0,Most difficult,17.0,Not reported,720.0,695.0,72248.0,,,56216.0,,,16032.0,100.0,51116.0,18955.0
636,Midland University,1,827.0,Moderately difficult,88.0,3.26,,,,,,,,,,87.0,18874.0,23000.0
637,Midstate College,1,641.0,Moderately difficult,,Not reported,,,,,,,,,,,,
638,Midwestern State University,0,5287.0,Moderately difficult,76.0,3.44,,,,,,,,,,68.0,16220.0,26891.0
639,Miles College,1,1738.0,Noncompetitive,26.0,2.50,,,,,,,,,,75.0,6702.0,17500.0
640,Millersville University of Pennsylvania,0,6779.0,Moderately difficult,78.0,3.34,535.0,549.0,,29434.0,39154.0,,12226.0,21946.0,13658.0,53.0,9083.0,31098.0
641,Milligan College,1,829.0,Moderately difficult,83.0,3.77,595.0,598.0,47016.0,,,34650.0,,,7300.0,83.0,26051.0,28449.0
642,Millikin University,1,1985.0,Moderately difficult,61.0,3.40,530.0,555.0,51948.0,,,37054.0,,,11794.0,87.0,28348.0,34378.0
643,Mills College,1,761.0,Moderately difficult,87.0,3.54,,,47710.0,,,30257.0,,,13448.0,71.0,29685.0,29693.0
644,Millsaps College,1,798.0,Moderately difficult,59.0,3.65,580.0,602.0,58474.0,,,41314.0,,,14210.0,80.0,36305.0,34619.0
645,Milwaukee School of Engineering,1,2610.0,Moderately difficult,63.0,3.67,656.5,600.0,53357.0,,,40749.0,,,9408.0,85.0,31228.0,38421.0
646,Minneapolis College of Art and Design,1,675.0,Moderately difficult,59.0,3.30,520.0,635.0,49800.0,,,39120.0,,,,70.0,24714.0,33400.0
647,Minnesota State University Moorhead,0,4828.0,Moderately difficult,60.0,3.37,535.0,520.0,,22434.0,29844.0,,8572.0,15982.0,9280.0,,3008.0,32713.0
648,Minot State University,0,2956.0,Moderately difficult,69.0,3.21,520.0,26.0,13727.0,,,7064.0,,,6663.0,72.0,10117.0,23282.0
649,Misericordia University,1,2146.0,Moderately difficult,74.0,3.36,,,49450.0,,,33240.0,,,13960.0,83.0,25752.0,47764.0
650,Mississippi College,1,3004.0,Moderately difficult,82.0,3.56,,,34005.0,,,18026.0,,,10300.0,80.0,17771.0,28123.0
651,Mississippi State University,0,18312.0,Moderately difficult,73.0,3.43,,,,24871.0,39561.0,,8560.0,23250.0,9764.0,54.0,14597.0,31438.0
652,Mississippi University for Women,0,2470.0,Moderately difficult,96.0,3.49,,,,,,,,,,58.0,10521.0,31851.0
653,Mississippi Valley State University,0,2011.0,Minimally difficult,84.0,2.86,,,19524.0,,,6550.0,,,7764.0,,,
654,Missouri Baptist University,1,4413.0,Moderately difficult,52.0,3.24,510.0,517.0,41351.0,,,28220.0,,,9070.0,,24383.0,25089.0
655,Missouri Southern State University,0,5732.0,Moderately difficult,94.0,3.30,,,,,,,6067.0,11568.0,,45.0,9819.0,24615.0
656,Missouri State University,0,20364.0,Moderately difficult,84.0,3.63,565.0,567.5,,17381.0,25331.0,,7376.0,15326.0,8755.0,68.0,11706.0,25196.0
657,Missouri University of Science and Technology,0,6920.0,Very difficult,84.0,3.64,640.0,576.0,,21976.0,39838.0,,8460.0,26322.0,10094.0,40.0,16722.0,27500.0
658,Missouri Valley College,1,1798.0,Minimally difficult,54.0,2.85,,,36710.0,,,20600.0,,,9150.0,52.0,18595.0,36349.0
659,Missouri Western State University,0,5292.0,Noncompetitive,74.0,3.34,,,,18922.0,25513.0,,6909.0,13500.0,8348.0,,,
660,Mitchell College,1,723.0,Minimally difficult,74.0,Not reported,,,,,,,,,,60.0,22393.0,36430.0
661,Molloy College,1,3439.0,Moderately difficult,81.0,3.00,570.0,574.0,51856.0,,,31490.0,,,15032.0,60.0,19968.0,34160.0
662,Monmouth College,1,1033.0,Moderately difficult,67.0,3.30,480.0,515.0,50385.0,,,37674.0,,,8966.0,91.0,35695.0,30252.0
663,Monmouth University,1,4707.0,Moderately difficult,77.0,3.33,,,,,,38138.0,,,,71.0,28895.0,61614.0
664,Monroe College,1,6137.0,Moderately difficult,45.0,Not reported,,,31278.0,,,15428.0,,,10850.0,45.0,8502.0,28134.0
665,Montana State University,0,14400.0,Moderately difficult,83.0,3.38,,,,22597.0,40025.0,,7421.0,24849.0,10100.0,77.0,12293.0,27764.0
666,Montana State University Billings,0,4021.0,Minimally difficult,100.0,3.17,,,,20087.0,33280.0,,5921.0,19114.0,8186.0,74.0,9959.0,26780.0
667,Montana State University-Northern,0,1208.0,Moderately difficult,64.0,2.79,,,,,,,5954.0,18666.0,,59.0,9054.0,21365.0
668,Montclair State University,0,16988.0,Moderately difficult,7.0,3.26,535.0,546.0,,32874.0,40662.0,,12790.0,20578.0,15564.0,46.0,9889.0,25597.0
669,Montreat College,1,808.0,Moderately difficult,54.0,3.07,,,39750.0,,,30050.0,,,9700.0,67.0,21328.0,21802.0
670,Montserrat College of Art,1,397.0,Moderately difficult,79.0,2.93,,,49000.0,,,33400.0,,,,,,
671,Moody Bible Institute,1,2928.0,Moderately difficult,89.0,3.37,,,,,,,,,,63.0,12765.0,21856.0
672,Moore College of Art and Design,1,406.0,Moderately difficult,56.0,3.24,,,,,,,,,,,,
673,Moravian College,1,2033.0,Moderately difficult,76.0,3.54,550.0,554.0,60664.0,,,43636.0,,,13378.0,74.0,32139.0,35521.0
674,Morehead State University,0,9665.0,Minimally difficult,80.0,3.52,475.0,457.5,,22812.0,27288.0,,9070.0,13546.0,9730.0,65.0,12646.0,29023.0
675,Morehouse College,1,2202.0,Moderately difficult,74.0,3.20,520.0,538.0,48500.0,,,27574.0,,,13438.0,,23454.0,31833.0
676,Morgan State University,0,6114.0,Moderately difficult,43.0,3.00,,,,18761.0,29028.0,,7899.0,18166.0,10862.0,38.0,11275.0,34267.0
677,Morningside College,1,1268.0,Moderately difficult,58.0,3.42,,,46660.0,,,32720.0,,,9840.0,77.0,25670.0,36449.0
678,Morris College,1,746.0,Noncompetitive,79.0,2.57,,,19915.0,,,13882.0,,,6033.0,85.0,12100.0,17125.0
679,Mount Aloysius College,1,1688.0,Minimally difficult,61.0,3.40,515.0,515.0,39258.0,,,23110.0,,,10648.0,38.0,15800.0,
680,Mount Carmel College of Nursing,1,873.0,Moderately difficult,63.0,3.60,,,33065.0,,,21345.0,,,,34.0,8284.0,34996.0
681,Mount Holyoke College,1,2210.0,Very difficult,51.0,3.81,690.0,680.0,66558.0,,,49998.0,,,14660.0,100.0,40620.0,25538.0
682,Mount Ida College,1,,Not reported,,,,,,,,,,,,,,
683,Mount Marty College,1,862.0,Minimally difficult,69.0,Not reported,,,41897.0,,,28125.0,,,8146.0,89.0,31393.0,38026.0
684,Mount Mary University,1,735.0,Moderately difficult,56.0,3.06,,,46202.0,,,30100.0,,,8600.0,75.0,28012.0,27854.0
685,Mount Mercy University,1,1518.0,Moderately difficult,57.0,3.40,545.0,,46532.0,,,31998.0,,,9534.0,79.0,28074.0,25739.0
686,Mount Vernon Nazarene University,1,1828.0,Moderately difficult,77.0,3.54,,,42664.0,,,29194.0,,,8170.0,72.0,27335.0,22778.0
687,Muhlenberg College,1,2408.0,Very difficult,48.0,3.31,610.0,627.0,67655.0,,,52595.0,,,11765.0,87.0,41076.0,32963.0
688,Multnomah University,1,417.0,Moderately difficult,70.0,3.20,,,37870.0,,,25900.0,,,8870.0,51.0,9693.0,21020.0
689,Murray State University,0,8148.0,Moderately difficult,81.0,3.63,575.5,565.5,,23472.0,38928.0,,9084.0,24540.0,9190.0,44.0,13196.0,28277.0
690,Muskingum University,1,1616.0,Moderately difficult,72.0,3.29,536.5,544.0,43390.0,,,28878.0,,,11762.0,78.0,26970.0,38012.0
691,Naropa University,1,397.0,Moderately difficult,100.0,3.11,,,45139.0,,,32290.0,,,12849.0,68.0,24536.0,38199.0
692,National Louis University,1,1885.0,Moderately difficult,86.0,2.68,,,,,,12846.0,,,,53.0,18689.0,29900.0
693,National University,1,7735.0,Noncompetitive,,Not reported,,,,,,13320.0,,,,,,52986.0
694,Nazarene Bible College,1,769.0,Noncompetitive,14.0,Not reported,,,,,,11760.0,,,,92.0,7940.0,33289.0
695,Nazareth College,1,2269.0,Moderately difficult,64.0,90.7,590.0,590.0,48010.0,,,34280.0,,,13730.0,85.0,27996.0,42412.0
696,Nebraska Christian College,1,145.0,Not reported,44.0,,450.0,415.0,33194.0,,,17665.0,,,9020.0,31.0,8973.0,16843.0
697,Nebraska Methodist College,1,775.0,Moderately difficult,91.0,3.46,,,32116.0,,,16308.0,,,9586.0,51.0,11136.0,33768.0
698,Nebraska Wesleyan University,1,1816.0,Moderately difficult,74.0,3.63,,,44582.0,,,34082.0,,,9500.0,73.0,24357.0,31715.0
699,Neumann University,1,2085.0,Minimally difficult,96.0,3.10,485.0,489.0,47990.0,,,31400.0,,,13020.0,72.0,25156.0,45011.0
700,Nevada State College,0,3747.0,Minimally difficult,76.0,2.75,,,,,,,5138.0,12020.0,,,,
701,New College of Florida,0,808.0,Very difficult,77.0,4.04,645.0,674.0,,,,,6916.0,29944.0,,97.0,15496.0,17466.0
702,New England College,1,1840.0,Minimally difficult,100.0,2.59,,,55840.0,,,38670.0,,,14170.0,64.0,31129.0,37747.0
703,New England Institute of Technology,1,2548.0,Minimally difficult,,Not reported,,,46701.0,,,30840.0,,,14340.0,,,
704,New Hope Christian College,1,143.0,Minimally difficult,22.0,Not reported,,,,,,,,,,,,
705,New Jersey City University,0,6237.0,Moderately difficult,96.0,2.91,475.0,481.0,,24072.0,33486.0,,12000.0,21414.0,12072.0,52.0,12037.0,28538.0
706,New Jersey Institute of Technology,0,8532.0,Moderately difficult,64.0,3.59,660.0,626.0,,37738.0,53150.0,,17338.0,32750.0,13600.0,57.0,14576.0,42099.0
707,New Mexico Highlands University,0,2181.0,Minimally difficult,100.0,2.99,,,,19159.0,23311.0,,6150.0,10302.0,7872.0,57.0,9446.0,18767.0
708,New Mexico Institute of Mining and Technology,0,1471.0,Moderately difficult,22.0,3.68,620.0,657.0,,16136.0,30634.0,,7934.0,22432.0,8202.0,81.0,11791.0,26817.0
709,New Mexico State University,0,11713.0,Moderately difficult,64.0,3.49,520.0,513.0,,21545.0,36629.0,,6686.0,21770.0,9252.0,77.0,15430.0,20354.0
710,New York Institute of Technology,1,3688.0,Moderately difficult,77.0,3.30,575.0,559.0,55460.0,,,36890.0,,,14290.0,,30352.0,
711,New York School of Interior Design,1,381.0,Moderately difficult,42.0,Not reported,,,,,,33834.0,,,,26.0,11321.0,65401.0
712,New York University,1,26733.0,Very difficult,20.0,3.59,725.0,683.0,74676.0,,,51828.0,,,18156.0,65.0,35140.0,29923.0
713,Newberry College,1,1181.0,Moderately difficult,82.0,3.50,505.0,520.0,40802.0,,,26424.0,,,10666.0,71.0,22073.0,22380.0
714,Newbury College,1,,Minimally difficult,,Not reported,,,,,,,,,,,,
715,Newman University,1,1198.0,Minimally difficult,64.0,3.56,550.0,590.0,42740.0,,,30564.0,,,8406.0,73.0,23075.0,32133.0
716,Niagara University,1,2994.0,Moderately difficult,84.0,3.37,555.0,557.0,50030.0,,,33180.0,,,13200.0,82.0,29053.0,34484.0
717,Nicholls State University,0,5695.0,Noncompetitive,88.0,3.22,,,,22422.0,23515.0,,7886.0,8979.0,9790.0,66.0,11601.0,
718,Nichols College,1,1322.0,Minimally difficult,82.0,2.96,520.0,515.0,53565.0,,,35715.0,,,14250.0,90.0,28979.0,34873.0
719,Norfolk State University,0,5356.0,Moderately difficult,67.0,2.90,,,,19850.0,31018.0,,9490.0,20658.0,10360.0,,,
720,North Carolina Central University,0,6355.0,Minimally difficult,83.0,3.20,380.0,485.0,,21959.0,34666.0,,6566.0,19273.0,8446.0,60.0,15266.0,44228.0
721,North Carolina State University,0,25199.0,Very difficult,47.0,3.76,670.0,649.0,,23977.0,43320.0,,9101.0,28444.0,11078.0,73.0,12832.0,24053.0
722,North Carolina Wesleyan College,1,2093.0,Moderately difficult,98.0,3.20,480.0,485.0,42600.0,,,30150.0,,,10050.0,75.0,13622.0,7269.0
723,North Central College,1,2769.0,Moderately difficult,54.0,3.66,,,49899.0,,,38880.0,,,11019.0,83.0,28633.0,38267.0
724,North Central University,1,1125.0,Noncompetitive,,Not reported,,,31640.0,,,24240.0,,,7400.0,,,21965.0
725,North Dakota State University,0,11984.0,Moderately difficult,92.0,3.47,,,,22179.0,26158.0,,9294.0,13273.0,8565.0,38.0,7084.0,
726,North Greenville University,1,2363.0,Minimally difficult,60.0,3.50,565.0,535.0,29990.0,,,19750.0,,,10240.0,,5074.0,
727,North Park University,1,2205.0,Moderately difficult,52.0,3.14,,,,,,,,,,,11550.0,
728,Northeastern Illinois University,0,7665.0,Minimally difficult,71.0,2.83,,,,31835.0,42250.0,,12551.0,22966.0,11424.0,21.0,10971.0,16220.0
729,Northeastern State University,0,6741.0,Moderately difficult,97.0,3.45,,,,17596.0,25666.0,,6650.0,14720.0,7638.0,97.0,12346.0,19652.0
730,Northeastern University,1,18269.0,Very difficult,27.0,Not reported,730.0,715.0,67792.0,,,51522.0,,,16270.0,100.0,38906.0,
731,Northern Arizona University,0,27086.0,Moderately difficult,81.0,3.57,560.0,570.0,,27318.0,41582.0,,11564.0,25828.0,10334.0,66.0,13674.0,23685.0
732,Northern Illinois University,0,12788.0,Moderately difficult,54.0,3.30,,,,27622.0,37087.0,,12262.0,21727.0,10880.0,61.0,12641.0,33912.0
733,Northern Kentucky University,0,11933.0,Minimally difficult,89.0,3.48,550.0,560.0,,23354.0,33002.0,,10032.0,19680.0,10022.0,74.0,13139.0,26502.0
734,Northern Michigan University,0,7018.0,Moderately difficult,74.0,3.18,510.0,535.0,,24441.0,30321.0,,10729.0,16609.0,10666.0,64.0,12027.0,30459.0
735,Northern New Mexico College,0,2272.0,Noncompetitive,100.0,2.63,,,,,,,,,,,,
736,Northern State University,0,3051.0,Minimally difficult,88.0,3.30,565.0,528.0,,21324.0,24253.0,,8280.0,11209.0,7844.0,74.0,10057.0,29968.0
737,Northland College,1,635.0,Moderately difficult,61.0,3.30,,,48809.0,,,36183.0,,,9176.0,79.0,33487.0,31106.0
738,Northpoint Bible College,1,265.0,Not reported,,,,,,,,,,,,,,
739,Northwest Christian University,1,593.0,Minimally difficult,62.0,3.45,522.5,526.0,44410.0,,,31410.0,,,9700.0,83.0,24715.0,28617.0
740,Northwest Missouri State University,0,5654.0,Moderately difficult,79.0,3.37,,,,22796.0,29449.0,,9805.0,16458.0,10016.0,72.0,11073.0,36117.0
741,Northwest Nazarene University,1,1530.0,Moderately difficult,96.0,3.59,555.0,580.0,41040.0,,,29800.0,,,7400.0,26.0,27125.0,33518.0
742,Northwest University,1,1871.0,Moderately difficult,100.0,3.41,550.0,567.0,43440.0,,,31540.0,,,8630.0,73.0,18204.0,24930.0
743,Northwestern College,1,1049.0,Moderately difficult,68.0,3.60,575.0,550.0,44600.0,,,31100.0,,,9200.0,96.0,25084.0,32164.0
744,Northwestern Oklahoma State University,0,1773.0,Moderately difficult,62.0,3.30,510.5,510.0,,12715.0,20156.0,,7035.0,14476.0,4480.0,,,
745,Northwestern State University of Louisiana,0,9452.0,Moderately difficult,62.0,3.28,505.0,500.0,,19210.0,29998.0,,8580.0,19368.0,9230.0,76.0,15756.0,27750.0
746,Northwestern University,1,8231.0,Most difficult,8.0,Not reported,760.0,730.0,75698.0,,,54567.0,,,16626.0,,,19718.0
747,Northwood University,1,1244.0,Moderately difficult,68.0,3.31,545.0,540.0,37540.0,,,27060.0,,,10480.0,61.0,20656.0,31992.0
748,Norwich University,1,2649.0,Moderately difficult,66.0,3.07,,,,,,,,,,77.0,30302.0,32498.0
749,Notre Dame College,1,1240.0,Moderately difficult,52.0,2.88,,,,,,,,,,,,
750,Notre Dame de Namur University,1,937.0,Moderately difficult,80.0,3.10,,,56538.0,,,35350.0,,,14494.0,65.0,30013.0,27403.0
751,Notre Dame of Maryland University,1,1169.0,Moderately difficult,49.0,3.66,,,,,,,,,,79.0,28928.0,32346.0
752,Nova Southeastern University,1,4497.0,Moderately difficult,58.0,4.00,585.0,560.0,48781.0,,,30900.0,,,,88.0,34675.0,31438.0
753,Nyack College,1,1398.0,Minimally difficult,98.0,2.88,485.0,500.0,40497.0,,,25350.0,,,9450.0,,,28926.0
754,Oak Hills Christian College,1,140.0,Minimally difficult,56.0,3.07,,,,,,,,,,66.0,8003.0,20233.0
755,Oakland City University,1,1231.0,Minimally difficult,50.0,3.29,506.0,506.0,41093.0,,,24300.0,,,10400.0,91.0,23399.0,
756,Oakland University,0,15901.0,Moderately difficult,84.0,3.47,555.0,563.0,,25128.0,36581.0,,12420.0,23873.0,9910.0,78.0,15300.0,26968.0
757,Oakwood University,1,1824.0,Minimally difficult,57.0,2.99,,,33922.0,,,16720.0,,,9312.0,65.0,5800.0,15000.0
758,Oberlin College,1,2827.0,Very difficult,34.0,3.57,680.0,685.0,73298.0,,,55052.0,,,16338.0,100.0,46044.0,27523.0
759,Occidental College,1,2055.0,Very difficult,42.0,3.64,675.0,660.0,76600.0,,,56576.0,,,16034.0,100.0,48092.0,32055.0
760,Oglethorpe University,1,1264.0,Very difficult,62.0,3.59,585.0,615.0,57460.0,,,40110.0,,,13400.0,79.0,34945.0,32739.0
761,Ohio Christian University,1,4213.0,Minimally difficult,,Not reported,,,28782.0,,,20706.0,,,8076.0,50.0,11000.0,30000.0
762,Ohio Dominican University,1,1188.0,Moderately difficult,75.0,3.26,505.0,515.0,46092.0,,,31680.0,,,11220.0,92.0,12467.0,13500.0
763,Ohio Northern University,1,2312.0,Moderately difficult,66.0,3.70,605.0,585.0,47768.0,,,32260.0,,,11650.0,26.0,27858.0,39221.0
764,Ohio University,0,22275.0,Moderately difficult,78.0,3.54,580.0,590.0,,27850.0,37314.0,,12192.0,21656.0,11830.0,56.0,9487.0,27993.0
765,Ohio University Southern,0,1699.0,Noncompetitive,100.0,Not reported,,,,,,,,,,50.0,5501.0,27993.0
766,Ohio University-Chillicothe,0,2200.0,Noncompetitive,,Not reported,,,,,,,,,,46.0,6072.0,27993.0
767,Ohio Valley University,1,403.0,Minimally difficult,64.0,3.17,,,29730.0,,,21750.0,,,7980.0,53.0,14876.0,8949.0
768,Ohio Wesleyan University,1,1565.0,Very difficult,71.0,3.40,570.0,585.0,61740.0,,,45760.0,,,12430.0,76.0,37371.0,33814.0
769,Oklahoma Baptist University,1,1870.0,Moderately difficult,64.0,3.66,,,43204.0,,,29864.0,,,7490.0,84.0,23536.0,24451.0
770,Oklahoma Christian University,1,1905.0,Moderately difficult,65.0,3.59,,,37900.0,,,23750.0,,,8550.0,54.0,23980.0,30395.0
771,Oklahoma City University,1,1692.0,Moderately difficult,72.0,3.77,585.0,610.0,44482.0,,,31026.0,,,8896.0,68.0,23044.0,25760.0
772,Oklahoma Panhandle State University,0,1387.0,Noncompetitive,100.0,Not reported,,,,15311.0,16250.0,,7120.0,8059.0,5002.0,,,
773,Oklahoma State University,0,20574.0,Moderately difficult,74.0,3.57,580.0,587.0,,24200.0,39720.0,,9019.0,24539.0,8996.0,77.0,15414.0,24701.0
774,Oklahoma Wesleyan University,1,1229.0,Minimally difficult,85.0,3.38,,,35300.0,,,26956.0,,,8344.0,57.0,15663.0,25234.0
775,Old Dominion University,0,19372.0,Moderately difficult,87.0,3.34,540.0,558.0,,28108.0,47008.0,,11184.0,30084.0,12338.0,42.0,11471.0,33545.0
776,Olivet College,1,1045.0,Minimally difficult,53.0,Not reported,,,,,,,,,,80.0,19545.0,26872.0
777,Olivet Nazarene University,1,3371.0,Moderately difficult,66.0,3.54,,,47670.0,,,36070.0,,,7900.0,85.0,31638.0,32205.0
778,Oral Roberts University,1,3381.0,Moderately difficult,93.0,3.56,540.0,561.5,42660.0,,,27728.0,,,9450.0,90.0,27859.0,32745.0
779,Oregon Institute of Technology,0,5384.0,Moderately difficult,61.0,3.48,565.0,571.0,,24810.0,42878.0,,9987.0,28055.0,9640.0,38.0,10104.0,29685.0
780,Oregon State University,0,25838.0,Moderately difficult,77.0,Not reported,590.0,594.0,,28193.0,47168.0,,11166.0,30141.0,12855.0,71.0,13056.0,28482.0
781,Otis College of Art and Design,1,1032.0,Moderately difficult,46.0,3.17,,,,,,,,,,58.0,24098.0,33694.0
782,Ottawa University,1,1754.0,Moderately difficult,26.0,3.11,,516.0,35690.0,,,29690.0,,,6000.0,,,
783,Otterbein University,1,2480.0,Moderately difficult,76.0,3.60,351.0,561.0,,,,31874.0,,,,71.0,23396.0,
784,Ouachita Baptist University,1,1660.0,Moderately difficult,64.0,3.66,570.0,575.0,40200.0,,,27900.0,,,8000.0,82.0,23147.0,22983.0
785,Our Lady of the Lake University,1,1342.0,Moderately difficult,91.0,3.45,495.0,510.0,42942.0,,,28740.0,,,9602.0,87.0,23250.0,34224.0
786,Ozark Christian College,1,,Noncompetitive,,Not reported,,,,,,,,,,,,
787,Pace University,1,8960.0,Moderately difficult,76.0,3.40,560.0,580.0,66499.0,,,45280.0,,,18529.0,72.0,34139.0,36113.0
788,Pacific Lutheran University,1,2769.0,Moderately difficult,80.0,3.71,580.0,590.0,58258.0,,,43674.0,,,10876.0,90.0,33458.0,
789,Pacific Northwest College of Art,1,405.0,Noncompetitive,95.0,Not reported,,,47736.0,,,38250.0,,,,57.0,11185.0,22155.0
790,Pacific Oaks College,1,257.0,Not reported,77.0,,,,,,,,,,,,,
791,Pacific Union College,1,1550.0,Moderately difficult,45.0,Not reported,,,29370.0,,,21060.0,,,8310.0,65.0,26516.0,40263.0
792,Pacific University,1,1924.0,Moderately difficult,79.0,3.63,,,59490.0,,,44298.0,,,12528.0,80.0,37876.0,35373.0
793,Paine College,1,502.0,Minimally difficult,25.0,2.58,,,22757.0,,,16095.0,,,6662.0,58.0,,2304.0
794,Palm Beach Atlantic University,1,2855.0,Moderately difficult,95.0,Not reported,540.0,570.0,46206.0,,,32500.0,,,,68.0,24300.0,27441.0
795,Park University,1,8946.0,Minimally difficult,,3.20,,,,,,,,,,,,
796,Patten University,1,,Not reported,,,,,,,,,,,,,,
797,Paul Quinn College,1,243.0,Moderately difficult,99.0,2.60,,,,,,,,,,97.0,7988.0,6102.0
798,Peirce College,1,1389.0,Noncompetitive,,Not reported,,,,,,15060.0,,,,,,
799,Pennsylvania Academy of the Fine Arts,1,200.0,Not reported,90.0,,,,56646.0,,,40376.0,,,,,,
800,Pennsylvania College of Health Sciences,1,1686.0,Moderately difficult,67.0,Not reported,,,,,,27084.0,,,,,,
801,Pennsylvania College of Technology,0,5382.0,Noncompetitive,79.0,3.05,,,,32634.0,39774.0,,19230.0,26370.0,11544.0,22.0,13117.0,7218.0
802,Pepperdine University,1,3627.0,Very difficult,40.0,3.66,670.0,651.0,73002.0,,,53932.0,,,15320.0,74.0,39938.0,31410.0
803,Peru State College,0,2094.0,Noncompetitive,49.0,Not reported,,,16248.0,,,7452.0,,,8796.0,,,
804,Pfeiffer University,1,813.0,Moderately difficult,66.0,3.16,495.0,510.0,44960.0,,,30234.0,,,11226.0,77.0,23842.0,
805,Philander Smith College,1,765.0,Minimally difficult,52.0,2.88,,,22614.0,,,12714.0,,,5192.0,51.0,12704.0,46965.0
806,Piedmont College,1,1262.0,Moderately difficult,60.0,3.40,525.0,553.0,41650.0,,,26692.0,,,10524.0,75.0,22820.0,30780.0
807,Piedmont International University,1,197.0,Noncompetitive,49.0,3.00,,,21535.0,,,10100.0,,,7185.0,40.0,8055.0,
808,Pillar College,1,240.0,Minimally difficult,48.0,Not reported,,,,,,,,,,,,
809,Pine Manor College,1,419.0,Moderately difficult,51.0,2.60,,,45706.0,,,31876.0,,,13830.0,79.0,33614.0,34970.0
810,Pittsburg State University,0,5706.0,Minimally difficult,87.0,3.34,,,,19764.0,31108.0,,7298.0,18642.0,7700.0,,,24389.0
811,Pitzer College,1,1106.0,Very difficult,13.0,3.94,715.0,690.0,73400.0,,,54056.0,,,16844.0,100.0,44390.0,17848.0
