,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
241,Case Western Reserve University,1.0,30574,Most difficult,17,3.91,715.0,700.0,67887,,,49042,,,15190,100,45387,31820
242,Castleton University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
243,Catawba College,1.0,30574,Most difficult,17,3.91,715.0,700.0,45842,,,30520,,,10488,77,27707,29836
244,Cazenovia College,1.0,30574,Most difficult,17,3.91,715.0,700.0,50894,,,34630,,,13964,89,35469,35863
245,Cedar Crest College,1.0,30574,Most difficult,17,3.91,715.0,700.0,53610,,,39216,,,11544,81,32533,39389
246,Cedarville University,1.0,30574,Most difficult,17,3.91,715.0,700.0,42664,,,31322,,,7618,21,23238,23822
247,Centenary College of Louisiana,1.0,30574,Most difficult,17,3.91,715.0,700.0,55750,,,37310,,,13670,78,33380,27359
248,Centenary University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44442,,,32998,,,11444,73,22333,25019
249,Central Baptist College,1.0,30574,Most difficult,17,3.91,715.0,700.0,23700,,,16200,,,7500,Not reported,Not reported,Not reported
250,Central Christian College of Kansas,1.0,30574,Most difficult,17,3.91,715.0,700.0,35060,,,28700,,,6360,78,13067,20000
251,Central Christian College of the Bible,1.0,30574,Most difficult,17,3.91,715.0,700.0,20700,,,14100,,,6600,Not reported,Not reported,Not reported
252,Central College,1.0,30574,Most difficult,17,3.91,715.0,700.0,47555,,,37275,,,10280,83,33519,36854
253,Central Connecticut State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26861.0,38663.0,,11068.0,22870.0,12528,65,9025,29728
254,Central Methodist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38900,,,24420,,,7940,76,21033,30798
255,Central Michigan University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24076.0,35236.0,,12510.0,23670.0,9736,83,15050,32453
256,Central Penn College,1.0,30574,Most difficult,17,3.91,715.0,700.0,28930,,,18714,,,7416,Not reported,Not reported,Not reported
257,Central State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,16578.0,18578.0,,6346.0,8346.0,10232,5,8934,Not reported
258,Central Washington University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24441.0,39422.0,,7361.0,22342.0,13066,60,10448,22900
259,Centralia College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
260,Centre College,1.0,30574,Most difficult,17,3.91,715.0,700.0,55420,,,41700,,,10480,89,36992,26313
261,Chadron State College,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,2406,11000
262,Chamberlain University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
263,Chaminade University of Honolulu,1.0,30574,Most difficult,17,3.91,715.0,700.0,43125,,,25374,,,13630,71,22202,23933
264,Champlain College,1.0,30574,Most difficult,17,3.91,715.0,700.0,61012,,,41828,,,15766,71,29394,35383
265,Chapman University,1.0,30574,Most difficult,17,3.91,715.0,700.0,73182,,,52724,,,15828,76,30257,28374
266,Charles R. Drew University of Medicine and Science,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
267,Charleston Southern University,1.0,30574,Most difficult,17,3.91,715.0,700.0,39930,,,24830,,,9900,81,16210,20252
268,Chatham University,1.0,30574,Most difficult,17,3.91,715.0,700.0,52132,,,37611,,,12090,68,34692,35817
269,Chestnut Hill College,1.0,30574,Most difficult,17,3.91,715.0,700.0,47655,,,36180,,,11000,66,27947,32278
270,Cheyney University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21999.0,27015.0,,10533.0,15549.0,11466,87,10675,21000
271,Chicago State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26541.0,35047.0,,11902.0,20408.0,8724,42,11457,29731
272,Chipola College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
273,Chowan University,1.0,30574,Most difficult,17,3.91,715.0,700.0,35380,,,24980,,,9400,67,22068,35882
274,Christian Brothers University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44026,,,32820,,,7400,75,28298,36886
275,Christopher Newport University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,31102.0,43568.0,,14754.0,27220.0,11460,68,8395,31767
276,Cincinnati Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,25588,,,17228,,,8360,60,12827,25089
277,City University of Seattle,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
278,Claflin University,1.0,30574,Most difficult,17,3.91,715.0,700.0,25966,,,16672,,,9294,48,17003,31747
279,Claremont Graduate University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
280,Claremont McKenna College,1.0,30574,Most difficult,17,3.91,715.0,700.0,73775,,,56475,,,17300,100,59734,19355
281,Clarion University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28425.0,32283.0,,11175.0,15033.0,12670,51,11137,36800
282,Clark Atlanta University,1.0,30574,Most difficult,17,3.91,715.0,700.0,31710,,,22186,,,9524,48,7742,40393
283,Clark University,1.0,30574,Most difficult,17,3.91,715.0,700.0,58430,,,47200,,,9480,92,32759,32318
284,Clarke University,1.0,30574,Most difficult,17,3.91,715.0,700.0,47500,,,33350,,,9600,Not reported,Not reported,39907
285,Clarks Summit University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
286,Clarkson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,73,8903,13931
287,Clarkson University,1.0,30574,Most difficult,17,3.91,715.0,700.0,70228,,,51128,,,15340,90,47173,31000
288,Clayton State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,16590.0,29666.0,,6410.0,19486.0,10180,52,11230,30423
289,Clear Creek Baptist Bible College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,78,5746,0
290,Cleary University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
291,Clemson University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29240.0,49852.0,,14712.0,35324.0,9592,55,13164,32285
292,Cleveland Institute of Art,1.0,30574,Most difficult,17,3.91,715.0,700.0,60410,,,43310,,,11330,58,26970,41326
293,Cleveland Institute of Music,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,81,35778,25994
294,Cleveland State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21696.0,25747.0,,9696.0,13747.0,12000,46,8997,28938
295,Cleveland University-Kansas City,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
296,Coastal Carolina University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25078.0,40190.0,,11536.0,26648.0,9190,46,10894,37226
297,Coe College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56550,,,45000,,,9480,87,39948,34769
298,Cogswell Polytechnical College,1.0,30574,Most difficult,17,3.91,715.0,700.0,31056,,,20056,,,Not reported,Not reported,Not reported,Not reported
299,Coker University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
300,Colby College,1.0,30574,Most difficult,17,3.91,715.0,700.0,71702,,,55210,,,14190,100,54150,24437
301,Colby-Sawyer College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56662,,,42398,,,14264,Not reported,Not reported,Not reported
302,Colgate University,1.0,30574,Most difficult,17,3.91,715.0,700.0,75050,,,58045,,,14540,100,58976,24243
303,College for Creative Studies,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
304,College of Biblical Studies,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
305,College of Central Florida,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
306,College of Charleston,0.0,30574,Most difficult,17,3.91,715.0,700.0,,30279.0,49461.0,,12878.0,32060.0,12166,53,14796,27731
307,College of Coastal Georgia,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21751.0,30173.0,,4696.0,13118.0,10036,45,10718,19554
308,College of Mount Saint Vincent,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
309,College of Our Lady of the Elms,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
310,College of Saint Elizabeth,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
311,College of Saint Mary,1.0,30574,Most difficult,17,3.91,715.0,700.0,32382,,,20750,,,7850,80,18852,36309
312,College of Southern Nevada,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
313,College of St. Joseph,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
314,College of Staten Island,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
315,College of the Atlantic,1.0,30574,Most difficult,17,3.91,715.0,700.0,54969,,,43542,,,9747,98,46062,24496
316,College of the Holy Cross,1.0,30574,Most difficult,17,3.91,715.0,700.0,71710,,,54740,,,15070,100,40528,25260
317,College of the Ozarks,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available ch,,,Not reported,,,7600,78,18500,Not reported
318,College of William & Mary,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
319,Colorado Christian University,1.0,30574,Most difficult,17,3.91,715.0,700.0,40886,,,30370,,,10516,59,9981,18633
320,Colorado College,1.0,30574,Most difficult,17,3.91,715.0,700.0,73850,,,58086,,,12956,100,52842,23714
321,Colorado Mesa University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24758.0,37955.0,,9243.0,22440.0,10925,63,9585,27481
322,Colorado School of Mines,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,16650.0,36270.0,Not reported,62,16906,32482
323,Colorado State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,27255.0,45156.0,,11831.0,29732.0,11964,63,10780,25391
324,Colorado State University-Pueblo,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28100.0,44499.0,,10646.0,27045.0,10784,54,9364,28914
325,Colorado Technical University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,90,9310,7500
326,Columbia Basin College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
327,Columbia College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
328,Columbia College Chicago,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,26610,,,Not reported,54,14990,Not reported
329,Columbia College Hollywood,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
330,Columbia College of Nursing,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,29750,,,Not reported,Not reported,Not reported,Not reported
331,"Columbia College, South Carolina",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
332,Columbia International University,1.0,30574,Most difficult,17,3.91,715.0,700.0,36150,,,23690,,,8150,71,18501,24132
333,Columbia University in the City of New York,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
334,Columbus College of Art and Design,1.0,30574,Most difficult,17,3.91,715.0,700.0,44990,,,35420,,,9570,64,26973,32258
335,Columbus State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22812.0,36294.0,,7200.0,20682.0,10762,73,10477,30597
336,Concord University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19468.0,28912.0,,8026.0,17470.0,8988,84,7912,21176
337,Concordia College,1.0,30574,Most difficult,17,3.91,715.0,700.0,48272,,,40042,,,8230,90,31744,Not reported
338,Concordia College Alabama,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
339,Concordia College-New York,1.0,30574,Most difficult,17,3.91,715.0,700.0,48198,,,32900,,,12690,65,22976,24153
340,Concordia University Ann Arbor,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,70,22573,20641
341,Concordia University Chicago,1.0,30574,Most difficult,17,3.91,715.0,700.0,45476,,,32880,,,9996,80,26336,28280
342,Concordia University Irvine,1.0,30574,Most difficult,17,3.91,715.0,700.0,48610,,,36740,,,11870,71,27060,31516
343,Concordia University Texas,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,78,28386,29139
344,Concordia University Wisconsin,1.0,30574,Most difficult,17,3.91,715.0,700.0,40300,,,29450,,,10850,Not reported,Not reported,Not reported
345,"Concordia University, Nebraska",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
346,"Concordia University, Oregon",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
347,"Concordia University, St. Paul",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
348,Connecticut College,1.0,30574,Most difficult,17,3.91,715.0,700.0,71970,,,54820,,,15150,100,45065,33608
349,Converse College,1.0,30574,Most difficult,17,3.91,715.0,700.0,34580,,,18690,,,10930,64,15545,29580
350,Conway School of Landscape Design,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
351,Coppin State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,17021.0,23292.0,,6625.0,12896.0,10396,53,9636,Not reported
352,Corban University,1.0,30574,Most difficult,17,3.91,715.0,700.0,46371,,,33040,,,10231,75,24366,40239
353,Cornell College,1.0,30574,Most difficult,17,3.91,715.0,700.0,57840,,,43976,,,9760,84,32551,31142
354,Cornell University,1.0,30574,Most difficult,17,3.91,715.0,700.0,72434,,,54818,,,14816,100,48913,29762
355,Cornerstone University,1.0,30574,Most difficult,17,3.91,715.0,700.0,36772,,,24500,,,9300,72,22748,33729
356,Cornish College of the Arts,1.0,30574,Most difficult,17,3.91,715.0,700.0,57742,,,41642,,,11500,60,24661,37686
357,Cottey College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
358,Covenant College,1.0,30574,Most difficult,17,3.91,715.0,700.0,49420,,,35640,,,10660,81,29346,25007
359,Cox College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,10270,,,Not reported,27,12220,7500
360,Cranbrook Academy of Art,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
361,Creighton University,1.0,30574,Most difficult,17,3.91,715.0,700.0,56674,,,41400,,,11274,84,29827,37973
362,Criswell College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,10710,,,Not reported,52,9049,Not reported
363,Crossroads Bible College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,37497
364,Crossroads College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
365,Crowley's Ridge College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
366,Crown College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,66,18689,34147
367,Culver-Stockton College,1.0,30574,Most difficult,17,3.91,715.0,700.0,40810,,,27205,,,8695,72,21156,29105
368,Cumberland University,1.0,30574,Most difficult,17,3.91,715.0,700.0,31591,,,22891,,,8600,61,18281,25827
369,CUNY School of Law,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
370,Curry College,1.0,30574,Most difficult,17,3.91,715.0,700.0,60870,,,40870,,,16340,72,30765,45947
371,Curtis Institute of Music,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
372,Daemen College,1.0,30574,Most difficult,17,3.91,715.0,700.0,43995,,,28580,,,12915,87,30169,35530
373,Dakota State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21992.0,24965.0,,9276.0,12249.0,6873,56,8184,29962
374,Dakota Wesleyan University,1.0,30574,Most difficult,17,3.91,715.0,700.0,34590,,,27640,,,6950,76,21889,37564
375,Dallas Baptist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,43019,,,30320,,,8226,62,17677,22246
376,Dallas Christian College,1.0,30574,Most difficult,17,3.91,715.0,700.0,26516,,,16506,,,9010,52,5700,15000
377,Dalton State College,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,4246.0,12668.0,Not reported,90,2271,3000
378,Dartmouth College,1.0,30574,Most difficult,17,3.91,715.0,700.0,77744,,,57204,,,16374,100,52454,18903
379,Davenport University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,18244,,,Not reported,Not reported,Not reported,Not reported
380,Davidson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,70627,,,53049,,,14803,100,49390,22599
381,Davis & Elkins College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
382,Davis College,1.0,30574,Most difficult,17,3.91,715.0,700.0,25250,,,17150,,,8100,60,9924,9381
383,Daytona State College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
384,Dean College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
385,Defiance College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46750,,,32730,,,10220,65,23424,Not reported
386,Delaware State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23041.0,32077.0,,7868.0,16904.0,11054,77,11863,36812
387,Delaware Valley University,1.0,30574,Most difficult,17,3.91,715.0,700.0,58040,,,40620,,,14620,76,31356,42245
388,Delta State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,20068,,,7246,,,7722,Not reported,10220,Not reported
389,Denison University,1.0,30574,Most difficult,17,3.91,715.0,700.0,64670,,,51960,,,12710,100,47681,31551
390,Denver College of Nursing,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
391,DePaul University,1.0,30574,Most difficult,17,3.91,715.0,700.0,57678,,,39975,,,14235,72,28782,29542
392,DePauw University,1.0,30574,Most difficult,17,3.91,715.0,700.0,62724,,,49704,,,13020,90,44329,25813
393,Des Moines University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
394,DeSales University,1.0,30574,Most difficult,17,3.91,715.0,700.0,54220,,,37400,,,12800,72,29192,45320
395,DeVry University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
396,Dharma Realm Buddhist University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
397,Dickinson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,73779,,,56498,,,14176,100,48652,26977
398,Dickinson State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18532.0,21310.0,,6768.0,9546.0,6898,61,10869,21356
399,Dillard University,1.0,30574,Most difficult,17,3.91,715.0,700.0,28018,,,17918,,,10100,64,16409,30095
400,Dixie State University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
401,Doane University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
402,Dominican College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46600,,,29000,,,13150,71,25337,32527
403,Dominican School of Philosophy & Theology,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
404,Dominican University,1.0,30574,Most difficult,17,3.91,715.0,700.0,47619,,,34420,,,10549,76,26640,28387
405,Dominican University of California,1.0,30574,Most difficult,17,3.91,715.0,700.0,64436,,,44690,,,14650,75,34694,52559
406,Donnelly College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
407,Dordt College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,81,27998,28347
408,Drake University,1.0,30574,Most difficult,17,3.91,715.0,700.0,56724,,,41396,,,10528,75,30987,34391
409,Drew University,1.0,30574,Most difficult,17,3.91,715.0,700.0,57330,,,39500,,,14108,81,35325,23619
410,Drexel University,1.0,30574,Most difficult,17,3.91,715.0,700.0,69392,,,52002,,,13890,81,43045,Not reported
411,Drury University,1.0,30574,Most difficult,17,3.91,715.0,700.0,43961,,,29515,,,9046,82,24339,35202
